participantID,timestamp,current_double_press_count,time_since_last_word_start,word_count,word_text,word_key_onsets,word_key_chars,word_key_codes,word_double_press_count
1321,41411,3.0,616,17,,[],[],[],1
1322,77209,1.0,1543,17,,[],[],[],1
1323,14709,1.0,3808,5,butter,"[1872, 128, 144, 159, 625, 144]","['B', 'U', 'T', 'T', 'E', 'R']","[66, 85, 84, 84, 69, 82]",1
1323,44756,2.0,3983,17,cream,"[2751, 240, 80, 96, 192]","['C', 'R', 'E', 'A', 'M']","[67, 82, 69, 65, 77]",1
1323,85204,3.0,6399,29,popcorn,"[4495, 560, 160, 321, 95, 193, 95]","['P', 'O', 'P', 'C', 'O', 'R', 'N']","[80, 79, 80, 67, 79, 82, 78]",1
1323,104437,4.0,3920,35,mutton,"[2399, 256, 464, 144, 98, 142]","['M', 'U', 'T', 'T', 'O', 'N']","[77, 85, 84, 84, 79, 78]",1
1324,8568,1.0,1554,1,,[],[],[],1
1324,24833,2.0,3422,3,,[],[],[],1
1324,48073,3.0,1457,6,,[],[],[],1
1324,72374,4.0,1837,9,,[],[],[],1
1324,81205,5.0,1251,10,,[],[],[],1
1324,110051,6.0,1307,13,,[],[],[],1
1324,124529,7.0,3607,14,,[],[],[],1
1324,176481,8.0,1201,20,,[],[],[],1
1325,3561,1.0,1337,1,,[],[],[],1
1325,33788,2.0,833,6,,[],[],[],1
1325,40106,3.0,512,7,,[],[],[],1
1325,94554,4.0,449,18,,[],[],[],1
1325,106771,5.0,560,19,,[],[],[],1
1325,139096,6.0,666,24,,[],[],[],1
1327,10520,1.0,546,6,,[],[],[],1
1327,13343,2.0,424,8,,[],[],[],1
1327,15535,3.0,441,9,,[],[],[],1
1327,23450,4.0,494,14,,[],[],[],1
1327,58101,5.0,479,36,,[],[],[],1
1327,63786,6.0,517,39,,[],[],[],1
1327,80213,7.0,343,48,,[],[],[],1
1327,99492,8.0,392,58,,[],[],[],1
1327,103949,9.0,328,61,,[],[],[],1
1327,119076,10.0,351,70,,[],[],[],1
1327,133932,11.0,591,77,,[],[],[],1
1327,138242,12.0,534,79,,[],[],[],1
1327,146268,13.0,447,82,,[],[],[],1
1327,155084,14.0,505,86,,[],[],[],1
1328,53262,1.0,1458,6,,[],[],[],1
1328,110610,2.0,968,18,,[],[],[],1
1328,120547,3.0,1879,20,,[],[],[],1
1328,127463,4.0,1559,21,,[],[],[],1
1328,166611,5.0,790,27,,[],[],[],1
1329,8571,1.0,4113,1,,[],[],[],1
1329,21721,2.0,1457,5,,[],[],[],1
1329,29105,3.0,1760,7,,[],[],[],1
1329,37032,4.0,1392,9,,[],[],[],1
1329,43004,5.0,592,11,,[],[],[],1
1329,54277,6.0,1639,13,,[],[],[],1
1329,61433,7.0,4099,14,,[],[],[],1
1329,107734,8.0,1023,27,,[],[],[],1
1329,125635,9.0,708,33,,[],[],[],1
1329,178121,10.0,1436,48,,[],[],[],1
1330,4430,1.0,541,3,,[],[],[],1
1330,21748,2.0,405,18,,[],[],[],1
1330,32466,3.0,536,25,,[],[],[],1
1330,40269,4.0,1479,29,,"[596, 367]","['W', '\x08']","[87, 8]",1
1330,53712,5.0,774,39,,[],[],[],1
1330,57136,6.0,1499,40,,[],[],[],1
1330,61857,7.0,393,43,,[],[],[],1
1330,86655,8.0,438,57,,[],[],[],1
1330,93787,9.0,1402,60,,[],[],[],1
1330,100961,10.0,1042,64,,[],[],[],1
1330,119326,11.0,639,72,,[],[],[],1
1330,172305,12.0,325,106,,[],[],[],1
1331,7364,1.0,510,5,,[],[],[],1
1331,45240,2.0,1950,27,,[],[],[],1
1331,62610,3.0,1317,35,,[],[],[],1
1331,70561,4.0,680,39,,[],[],[],1
1331,91382,5.0,375,47,,[],[],[],1
1331,100012,6.0,1182,50,,[],[],[],1
1331,116140,7.0,295,57,,[],[],[],1
1331,138197,8.0,1043,65,,[],[],[],1
